,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,NumberInjuries,InjuryLengthDays,inj_MIN,inj_FGA,inj_FG_PCT,inj_FG3A,inj_FG3_PCT,inj_FTA,inj_FT_PCT,inj_REB,inj_AST,inj_STL,inj_BLK,inj_TO,inj_PF,inj_PTS,inj_PLUS_MINUS,pr5_MIN,pr5_FGA,pr5_FG_PCT,pr5_FG3A,pr5_FG3_PCT,pr5_FTA,pr5_FT_PCT,pr5_REB,pr5_AST,pr5_STL,pr5_BLK,pr5_TO,pr5_PF,pr5_PTS,pr5_PLUS_MINUS,rev_MIN,rev_FGA,rev_FG_PCT,rev_FG3A,rev_FG3_PCT,rev_FTA,rev_FT_PCT,rev_REB,rev_AST,rev_STL,rev_BLK,rev_TO,rev_PF,rev_PTS,rev_PLUS_MINUS,po5_MIN,po5_FGA,po5_FG_PCT,po5_FG3A,po5_FG3_PCT,po5_FTA,po5_FT_PCT,po5_REB,po5_AST,po5_STL,po5_BLK,po5_TO,po5_PF,po5_PTS,po5_PLUS_MINUS
0,255,2011-01-14,2011-01-11,1610612756,Suns,Grant Hill,placed on IL with sore/sprained right knee,activated from IL,20.0,3,4.116666666666666,2.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,-5.0,30.50333333333333,10.6,0.4673999999999999,1.0,0.2,3.4,0.8667999999999999,4.0,3.0,1.2,0.4,1.0,2.6,12.4,-8.0,5.0,9.0,0.556,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,10.0,,26.346666666666664,12.8,0.4284,0.2,0.0,5.0,0.6766,5.0,2.4,1.8,0.2,2.8,1.4,15.4,3.75
1,255,2013-01-12,2012-01-13,1610612756,Suns,Grant Hill,strained right quadriceps (DNP),activated from IL,20.0,365,7.3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,-14.0,28.523333333333333,10.6,0.33899999999999997,1.4,0.06659999999999999,1.8,0.55,4.0,1.8,1.0,0.8,1.4,2.2,9.4,11.2,5.0,9.0,0.556,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,10.0,,26.346666666666664,12.8,0.4284,0.2,0.0,5.0,0.6766,5.0,2.4,1.8,0.2,2.8,1.4,15.4,3.75
2,255,2013-04-27,2013-04-25,1610612746,Clippers,Grant Hill,placed on IL,activated from IL,20.0,2,,,,,,,,,,,,,,,,8.958333333333334,3.0,0.5,1.0,0.5,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.5,3.5,-1.5,5.0,9.0,0.556,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,10.0,,26.346666666666664,12.8,0.4284,0.2,0.0,5.0,0.6766,5.0,2.4,1.8,0.2,2.8,1.4,15.4,3.75
3,406,2010-11-11,2010-11-02,1610612738,Celtics,Shaquille O'Neal,placed on IL with bruised right knee,activated from IL,17.0,9,22.533333333333335,7.0,0.7140000000000001,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,10.0,2.0,18.836666666666666,5.2,0.6292,0.0,0.0,4.0,0.735,5.2,1.6,0.2,0.8,1.8,3.4,9.0,1.5,31.15,15.0,0.5329999999999999,0.0,0.0,4.0,0.0,9.0,5.0,0.0,1.0,3.0,4.0,16.0,17.0,39.60333333333333,17.4,0.5698,0.0,0.0,9.0,0.4862,13.2,2.4,0.2,2.8,2.8,3.0,24.0,8.4
4,406,2011-04-03,2010-12-09,1610612738,Celtics,Shaquille O'Neal,sore right calf (P) / sore left knee (CBC) (DNP),activated from IL,17.0,115,,,,,,,,,,,,,,,,20.38,4.8,0.6394,0.0,0.0,4.6,0.6,5.2,1.0,0.2,1.0,1.6,2.8,8.8,7.0,31.15,15.0,0.5329999999999999,0.0,0.0,4.0,0.0,9.0,5.0,0.0,1.0,3.0,4.0,16.0,17.0,39.60333333333333,17.4,0.5698,0.0,0.0,9.0,0.4862,13.2,2.4,0.2,2.8,2.8,3.0,24.0,8.4
5,406,2011-05-07,2011-04-05,1610612738,Celtics,Shaquille O'Neal,placed on IL with strained right calf muscle,activated from IL,17.0,32,5.483333333333333,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,-2.0,,,,,,,,,,,,,,,,31.15,15.0,0.5329999999999999,0.0,0.0,4.0,0.0,9.0,5.0,0.0,1.0,3.0,4.0,16.0,17.0,39.60333333333333,17.4,0.5698,0.0,0.0,9.0,0.4862,13.2,2.4,0.2,2.8,2.8,3.0,24.0,8.4
6,436,2010-11-02,2010-10-29,1610612748,Heat,Juwan Howard,placed on IL,activated from IL,6.0,4,4.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,15.75,3.5,0.75,0.0,0.0,1.0,0.5,2.25,0.5,0.0,0.0,0.5,1.5,5.5,,5.0,2.0,0.5,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,,30.1,12.6,0.3678,0.2,0.0,4.8,0.7666000000000001,8.6,1.4,0.8,0.2,2.4,3.2,12.4,-2.75
7,436,2010-11-13,2010-11-06,1610612748,Heat,Juwan Howard,placed on IL,activated from IL,6.0,7,,,,,,,,,,,,,,,,8.754166666666666,1.25,0.5,0.0,0.0,0.5,0.25,0.75,0.0,0.25,0.0,0.25,1.0,2.5,-0.5,5.0,2.0,0.5,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,,30.1,12.6,0.3678,0.2,0.0,4.8,0.7666000000000001,8.6,1.4,0.8,0.2,2.4,3.2,12.4,-2.75
8,436,2013-03-24,2010-11-19,1610612748,Heat,Juwan Howard,broken nose (DNP),activated from IL,6.0,856,,,,,,,,,,,,,,,,8.35,1.3333333333333333,0.11099999999999999,0.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,1.0,5.0,2.0,0.5,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,,30.1,12.6,0.3678,0.2,0.0,4.8,0.7666000000000001,8.6,1.4,0.8,0.2,2.4,3.2,12.4,-2.75
9,436,2013-03-29,2013-03-27,1610612748,Heat,Juwan Howard,placed on IL,activated from IL,6.0,2,3.066666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-6.0,3.216666666666667,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.0,2.0,0.5,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,,30.1,12.6,0.3678,0.2,0.0,4.8,0.7666000000000001,8.6,1.4,0.8,0.2,2.4,3.2,12.4,-2.75
10,436,2013-06-01,2013-04-21,1610612748,Heat,Juwan Howard,placed on IL,activated from IL,6.0,41,17.2,9.0,0.667,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,12.0,3.0,7.861111111111111,2.6666666666666665,0.143,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,2.3333333333333335,-4.0,5.0,2.0,0.5,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,,30.1,12.6,0.3678,0.2,0.0,4.8,0.7666000000000001,8.6,1.4,0.8,0.2,2.4,3.2,12.4,-2.75
11,467,2011-04-10,2011-04-06,1610612742,Mavericks,Jason Kidd,rest (DNP),activated from IL,15.0,4,27.233333333333334,6.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,-16.0,31.176666666666666,7.2,0.3608,5.2,0.2808,0.8,0.3,2.0,6.2,1.2,0.4,2.6,1.4,7.4,-1.8,40.06666666666667,18.0,0.222,6.0,0.16699999999999998,2.0,1.0,5.0,10.0,2.0,0.0,1.0,3.0,11.0,5.0,41.440000000000005,18.0,0.38180000000000003,5.2,0.39,4.2,0.625,7.2,9.4,2.4,0.2,4.4,1.8,19.2,7.6
12,467,2012-01-14,2012-01-07,1610612742,Mavericks,Jason Kidd,strained lower back (DNP),activated from IL,15.0,7,,,,,,,,,,,,,,,,27.7,4.4,0.1484,3.6,0.1758,0.0,0.0,4.6,5.2,1.6,0.0,1.4,2.0,3.0,-3.8,40.06666666666667,18.0,0.222,6.0,0.16699999999999998,2.0,1.0,5.0,10.0,2.0,0.0,1.0,3.0,11.0,5.0,41.440000000000005,18.0,0.38180000000000003,5.2,0.39,4.2,0.625,7.2,9.4,2.4,0.2,4.4,1.8,19.2,7.6
13,467,2012-02-10,2012-01-29,1610612742,Mavericks,Jason Kidd,placed on IL with strained right calf,activated from IL,15.0,12,2.216666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,33.7,5.6,0.25,4.6,0.15339999999999998,0.0,0.0,6.2,7.6,0.4,0.2,2.8,1.6,3.6,0.0,40.06666666666667,18.0,0.222,6.0,0.16699999999999998,2.0,1.0,5.0,10.0,2.0,0.0,1.0,3.0,11.0,5.0,41.440000000000005,18.0,0.38180000000000003,5.2,0.39,4.2,0.625,7.2,9.4,2.4,0.2,4.4,1.8,19.2,7.6
14,467,2012-04-10,2012-03-10,1610612742,Mavericks,Jason Kidd,rest (DNP),activated from IL,15.0,31,,,,,,,,,,,,,,,,28.2,7.0,0.3676,4.8,0.4772,1.4,0.5,3.6,5.2,1.8,0.2,2.4,1.8,8.6,-1.6,40.06666666666667,18.0,0.222,6.0,0.16699999999999998,2.0,1.0,5.0,10.0,2.0,0.0,1.0,3.0,11.0,5.0,41.440000000000005,18.0,0.38180000000000003,5.2,0.39,4.2,0.625,7.2,9.4,2.4,0.2,4.4,1.8,19.2,7.6
15,467,2012-04-15,2012-04-13,1610612742,Mavericks,Jason Kidd,placed on IL for rest,activated from IL,15.0,2,33.0,6.0,0.5,5.0,0.6,0.0,0.0,10.0,12.0,3.0,2.0,2.0,3.0,9.0,1.0,26.889999999999997,5.2,0.36340000000000006,4.2,0.36340000000000006,1.2,0.2,4.8,4.6,1.0,0.6,2.6,1.6,5.6,-6.6,40.06666666666667,18.0,0.222,6.0,0.16699999999999998,2.0,1.0,5.0,10.0,2.0,0.0,1.0,3.0,11.0,5.0,41.440000000000005,18.0,0.38180000000000003,5.2,0.39,4.2,0.625,7.2,9.4,2.4,0.2,4.4,1.8,19.2,7.6
16,467,2016-01-25,2012-04-21,1610612742,Mavericks,Jason Kidd,placed on IL for rest,returned as head coach,15.0,1374,22.35,3.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,-2.0,34.839999999999996,6.6,0.512,5.2,0.5592,1.2,0.2,5.4,8.0,1.8,0.8,2.0,2.2,10.2,0.6,40.06666666666667,18.0,0.222,6.0,0.16699999999999998,2.0,1.0,5.0,10.0,2.0,0.0,1.0,3.0,11.0,5.0,41.440000000000005,18.0,0.38180000000000003,5.2,0.39,4.2,0.625,7.2,9.4,2.4,0.2,4.4,1.8,19.2,7.6
17,686,2011-04-13,2011-03-28,1610612759,Spurs,Antonio McDyess,bruised lower back (DNP),activated from IL,2.0,16,,,,,,,,,,,,,,,,22.553333333333335,6.6,0.3978,0.0,0.0,1.8,0.3666,7.4,1.2,0.4,0.8,0.4,3.4,6.6,1.6,12.6,5.0,0.0,0.0,0.0,4.0,0.5,3.0,1.0,1.0,1.0,2.0,0.0,2.0,-2.0,21.303333333333335,7.8,0.4728,0.0,0.0,2.6,0.5334,6.0,1.0,1.2,0.8,2.2,2.4,8.8,-5.0
18,689,2010-11-14,2010-11-11,1610612747,Lakers,Theo Ratliff,placed on IL with left knee tendinitis,activated from IL,3.0,3,9.716666666666667,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.293333333333333,0.6,0.2,0.0,0.0,0.0,0.0,1.6,0.2,0.4,0.4,0.6,0.8,0.4,-1.8,5.0,9.0,0.333,0.0,0.0,4.0,1.0,6.0,2.0,0.0,0.0,1.0,3.0,10.0,,31.44666666666667,8.2,0.42119999999999996,0.0,0.0,1.4,0.13340000000000002,8.0,1.0,0.6,4.6,2.4,5.0,6.4,2.0
19,689,2011-03-31,2010-11-16,1610612747,Lakers,Theo Ratliff,placed on IL recovering from arthroscopic surgery on left knee to remove part of torn meniscus,activated from IL,3.0,135,,,,,,,,,,,,,,,,7.033333333333334,0.6,0.2,0.0,0.0,0.0,0.0,1.8,0.2,0.0,0.4,0.6,1.0,0.4,0.2,5.0,9.0,0.333,0.0,0.0,4.0,1.0,6.0,2.0,0.0,0.0,1.0,3.0,10.0,,31.44666666666667,8.2,0.42119999999999996,0.0,0.0,1.4,0.13340000000000002,8.0,1.0,0.6,4.6,2.4,5.0,6.4,2.0
20,703,2010-12-04,2010-12-03,1610612741,Bulls,Kurt Thomas,placed on IL,activated from IL,5.0,1,1.8166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,,,,,,,,,,,,,,,,5.0,6.0,0.333,0.0,0.0,2.0,0.5,4.0,1.0,0.0,1.0,2.0,4.0,5.0,,35.82666666666667,10.4,0.441,0.2,0.0,1.2,0.35,12.4,2.8,1.0,2.0,2.2,4.6,10.2,-0.6
21,703,2010-12-08,2010-12-06,1610612741,Bulls,Kurt Thomas,placed on IL,activated from IL,5.0,2,,,,,,,,,,,,,,,,1.8166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,6.0,0.333,0.0,0.0,2.0,0.5,4.0,1.0,0.0,1.0,2.0,4.0,5.0,,35.82666666666667,10.4,0.441,0.2,0.0,1.2,0.35,12.4,2.8,1.0,2.0,2.2,4.6,10.2,-0.6
22,703,2010-12-18,2010-12-11,1610612741,Bulls,Kurt Thomas,placed on IL,activated from IL,5.0,7,3.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.8166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,6.0,0.333,0.0,0.0,2.0,0.5,4.0,1.0,0.0,1.0,2.0,4.0,5.0,,35.82666666666667,10.4,0.441,0.2,0.0,1.2,0.35,12.4,2.8,1.0,2.0,2.2,4.6,10.2,-0.6
23,708,2011-01-14,2010-12-31,1610612738,Celtics,Kevin Garnett,placed on IL with strained right calf,activated from IL,52.0,14,9.483333333333333,3.0,0.33299999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,-7.0,32.83,10.8,0.5428000000000001,0.0,0.0,3.4,0.7,9.6,1.4,2.8,0.6,0.8,2.2,14.2,9.2,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
24,708,2013-04-07,2011-01-14,1610612738,Celtics,Kevin Garnett,strained right leg (DNP),activated from IL,52.0,814,,,,,,,,,,,,,,,,28.34666666666667,9.4,0.44939999999999997,0.0,0.0,3.2,0.5,7.0,0.8,2.4,0.6,1.0,2.2,11.2,3.4,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
25,708,2013-11-18,2013-04-12,1610612738,Celtics,Kevin Garnett,sore left ankle (DNP),activated from IL,52.0,220,,,,,,,,,,,,,,,,25.78333333333333,10.0,0.561,0.0,0.0,0.5,0.5,7.0,3.5,1.5,0.5,1.5,0.5,11.5,3.0,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
26,708,2014-01-06,2013-11-29,1610612751,Nets,Kevin Garnett,rest (DNP),activated from IL,52.0,38,,,,,,,,,,,,,,,,22.44,6.6,0.5488,0.2,0.0,0.4,0.2,8.0,2.4,0.4,1.2,1.0,3.4,6.4,-6.0,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
27,708,2014-04-05,2014-01-11,1610612751,Nets,Kevin Garnett,rest (DNP),activated from IL,52.0,84,,,,,,,,,,,,,,,,25.37,5.2,0.4678,0.0,0.0,1.8,0.8,7.0,1.2,1.2,0.4,1.2,1.4,7.0,5.4,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
28,708,2014-04-09,2014-04-08,1610612751,Nets,Kevin Garnett,placed on IL with back injury,activated from IL,52.0,1,13.2,6.0,0.833,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,10.0,12.0,11.966666666666667,4.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
29,708,2014-11-26,2014-04-16,1610612751,Nets,Kevin Garnett,rest (DNP),activated from IL,52.0,224,,,,,,,,,,,,,,,,16.4,4.2,0.4997999999999999,0.0,0.0,1.0,0.3,6.2,2.0,0.6,0.8,1.6,1.8,4.4,0.6,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
30,708,2014-12-05,2014-12-03,1610612751,Nets,Kevin Garnett,placed on IL,activated from IL,52.0,2,29.133333333333333,11.0,0.273,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,3.0,4.0,6.0,4.0,25.27,4.4,0.4558,0.2,0.0,1.8,0.75,7.8,1.8,1.8,0.4,1.0,1.4,5.6,-3.0,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
31,708,2014-12-16,2014-12-13,1610612751,Nets,Kevin Garnett,rest (DTD),returned to lineup,52.0,3,,,,,,,,,,,,,,,,22.43333333333333,9.4,0.40520000000000006,0.0,0.0,1.6,0.48339999999999994,9.0,1.6,0.8,0.2,1.2,1.8,8.8,2.2,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
32,708,2015-01-02,2014-12-30,1610612751,Nets,Kevin Garnett,placed on IL,activated from IL,52.0,3,20.866666666666667,10.0,0.5,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,3.0,10.0,10.0,18.54,6.6,0.45760000000000006,0.2,0.0,1.2,0.3,4.0,1.8,0.8,0.0,1.0,2.2,6.8,1.6,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
33,708,2015-01-07,2015-01-05,1610612751,Nets,Kevin Garnett,rest (DTD),returned to lineup,52.0,2,,,,,,,,,,,,,,,,17.546666666666663,6.0,0.5272,0.2,0.2,0.8,0.4,5.2,1.0,1.6,0.0,0.8,2.2,7.0,0.8,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
34,708,2015-01-10,2015-01-09,1610612751,Nets,Kevin Garnett,rest (DTD),returned to lineup,52.0,1,,,,,,,,,,,,,,,,19.866666666666667,7.5,0.495,0.25,0.25,1.0,0.5,7.25,1.75,2.0,0.25,0.75,2.5,8.25,-1.0,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
35,708,2015-01-24,2015-01-22,1610612751,Nets,Kevin Garnett,rest (DTD),returned to lineup,52.0,2,,,,,,,,,,,,,,,,16.004166666666666,4.0,0.66675,0.25,0.0,0.0,0.0,5.0,1.25,0.5,0.0,0.25,2.25,4.5,0.0,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
36,708,2015-02-09,2015-02-07,1610612751,Nets,Kevin Garnett,rest (DTD),returned to lineup,52.0,2,,,,,,,,,,,,,,,,15.819999999999999,6.4,0.38580000000000003,0.0,0.0,0.8,0.3,6.0,1.2,1.2,0.6,1.4,3.0,6.0,-0.6,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
37,708,2015-02-25,2015-02-20,1610612750,Timberwolves,Kevin Garnett,placed on IL,activated from IL,52.0,5,14.183333333333334,3.0,0.33299999999999996,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,-11.0,16.037499999999998,7.0,0.53225,0.0,0.0,0.5,0.25,6.75,1.0,1.0,1.0,1.5,2.25,7.75,2.75,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
38,708,2015-11-12,2015-03-13,1610612750,Timberwolves,Kevin Garnett,sore left knee (out for season),activated from IL,52.0,244,,,,,,,,,,,,,,,,21.416666666666668,6.666666666666667,0.6443333333333333,0.0,0.0,0.6666666666666666,0.16666666666666666,5.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,9.0,5.0,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
39,708,2015-11-20,2015-11-18,1610612750,Timberwolves,Kevin Garnett,placed on IL,activated from IL,52.0,2,14.716666666666667,3.0,0.667,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,4.0,15.0,16.14333333333333,2.8,0.4466,0.0,0.0,0.4,0.0,5.0,1.8,0.8,0.2,0.8,1.4,3.2,-4.0,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
40,708,2016-01-02,2015-12-21,1610612750,Timberwolves,Kevin Garnett,rest (DTD),activated from IL,52.0,12,,,,,,,,,,,,,,,,13.733333333333333,2.0,0.29175,0.0,0.0,1.0,0.5,4.0,1.75,1.0,0.5,0.0,1.25,2.5,1.5,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
41,708,2016-01-15,2016-01-13,1610612750,Timberwolves,Kevin Garnett,placed on IL,activated from IL,52.0,2,9.066666666666666,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-11.0,13.780000000000001,3.2,0.5,0.2,0.0,0.2,0.2,2.6,2.0,0.8,0.2,0.8,2.0,3.4,5.8,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
42,708,2016-01-23,2016-01-20,1610612750,Timberwolves,Kevin Garnett,placed on IL for rest,activated from IL,52.0,3,15.65,2.0,0.5,0.0,0.0,2.0,0.5,1.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,9.683333333333334,2.6,0.20659999999999998,0.0,0.0,0.0,0.0,1.6,1.4,0.6,0.0,0.0,1.2,1.2,2.2,41.083333333333336,23.0,0.478,0.0,0.0,6.0,0.5,21.0,6.0,1.0,3.0,1.0,2.0,25.0,6.0,36.39333333333333,20.0,0.4748,0.4,0.0,2.6,0.7,9.0,3.2,1.4,2.2,2.2,2.4,20.4,1.6
43,711,2010-10-27,2010-10-26,1610612748,Heat,Jerry Stackhouse,placed on IL,activated from IL,11.0,1,14.233333333333333,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,20.689999999999998,6.0,0.34619999999999995,2.2,0.41340000000000005,4.0,0.7166,1.8,1.4,0.6,0.2,1.0,0.4,9.0,2.6,5.0,7.0,0.7140000000000001,2.0,0.5,2.0,1.0,2.0,6.0,1.0,0.0,0.0,2.0,13.0,,29.589999999999996,12.6,0.3816,2.8,0.4666,6.4,0.6654,3.6,4.6,1.2,0.0,2.8,2.0,15.8,6.75
44,711,2012-11-05,2012-05-06,1610612737,Hawks,Jerry Stackhouse,placed on IL (out for season),activated from IL,11.0,183,,,,,,,,,,,,,,,,12.183333333333334,5.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,-12.0,5.0,7.0,0.7140000000000001,2.0,0.5,2.0,1.0,2.0,6.0,1.0,0.0,0.0,2.0,13.0,,29.589999999999996,12.6,0.3816,2.8,0.4666,6.4,0.6654,3.6,4.6,1.2,0.0,2.8,2.0,15.8,6.75
